MO;DY;HR;SZA;a;Ho
1;29;4;90.0;-9.0000;0.0000
1;29;5;90.0;-9.0000;0.0000
1;29;6;90.0;-9.0000;0.0000
1;29;7;90.0;-7.8844;0.0000
1;29;8;85.66;0.3793;18.0096
1;29;9;79.12;7.6457;189.1008
1;29;10;74.18;13.5033;329.2075
1;29;11;71.26;17.5263;423.8787
1;29;12;70.65;19.3519;466.2214
1;29;13;72.41;18.7915;453.2713
1;29;14;76.36;15.9053;385.9397
1;29;15;82.15;10.9770;269.0060
1;29;16;88.67;4.4122;111.5760
1;29;17;90.0;-3.3632;0.0000
1;29;18;90.0;-9.0000;0.0000
1;29;19;90.0;-9.0000;0.0000
1;29;20;90.0;-9.0000;0.0000
1;29;21;90.0;-9.0000;0.0000
1;29;22;90.0;-9.0000;0.0000
1;29;23;90.0;-9.0000;0.0000
1;30;0;90.0;-9.0000;0.0000
1;30;1;90.0;-9.0000;0.0000
1;30;2;90.0;-9.0000;0.0000
1;30;3;90.0;-9.0000;0.0000
1;30;4;90.0;-9.0000;0.0000
1;30;5;90.0;-9.0000;0.0000
1;30;6;90.0;-9.0000;0.0000
1;30;7;90.0;-7.7019;0.0000
1;30;8;85.43;0.5751;22.3327
1;30;9;78.89;7.8587;194.1658
1;30;10;73.93;13.7351;334.6190
1;30;11;71.0;17.7757;429.5781
1;30;12;70.38;19.6144;472.1510
1;30;13;72.14;19.0600;459.3607
1;30;14;76.1;16.1722;392.1068
1;30;15;81.89;11.2372;275.1549
1;30;16;88.52;4.6632;117.5305
1;30;17;90.0;-3.1212;0.0000
1;30;18;90.0;-9.0000;0.0000
1;30;19;90.0;-9.0000;0.0000
1;30;20;90.0;-9.0000;0.0000
1;30;21;90.0;-9.0000;0.0000
1;30;22;90.0;-9.0000;0.0000
1;30;23;90.0;-9.0000;0.0000
1;31;0;90.0;-9.0000;0.0000
1;31;1;90.0;-9.0000;0.0000
1;31;2;90.0;-9.0000;0.0000
1;31;3;90.0;-9.0000;0.0000
1;31;4;90.0;-9.0000;0.0000
1;31;5;90.0;-9.0000;0.0000
1;31;6;90.0;-9.0000;0.0000
1;31;7;90.0;-7.5132;0.0000
1;31;8;85.18;0.7771;26.8271
1;31;9;78.66;8.0777;199.3734
1;31;10;73.68;13.9729;340.1627
1;31;11;70.73;18.0310;435.3985
1;31;12;70.1;19.8824;478.1894
1;31;13;71.86;19.3333;465.5467
1;31;14;75.82;16.4435;398.3592
1;31;15;81.63;11.5010;281.3799
1;31;16;88.36;4.9172;123.5629
1;31;17;90.0;-2.8765;0.0000
1;31;18;90.0;-9.0000;0.0000
1;31;19;90.0;-9.0000;0.0000
1;31;20;90.0;-9.0000;0.0000
1;31;21;90.0;-9.0000;0.0000
1;31;22;90.0;-9.0000;0.0000
1;31;23;90.0;-9.0000;0.0000
2;1;0;90.0;-9.0000;0.0000
2;1;1;90.0;-9.0000;0.0000
2;1;2;90.0;-9.0000;0.0000
2;1;3;90.0;-9.0000;0.0000
2;1;4;90.0;-9.0000;0.0000
2;1;5;90.0;-9.0000;0.0000
2;1;6;90.0;-9.0000;0.0000
2;1;7;90.0;-7.3182;0.0000
2;1;8;84.93;0.9853;31.4911
2;1;9;78.41;8.3028;204.7210
2;1;10;73.42;14.2167;345.8358
2;1;11;70.45;18.2921;441.3367
2;1;12;69.82;20.1558;484.3334
2;1;13;71.58;19.6115;471.8260
2;1;14;75.55;16.7189;404.6935
2;1;15;81.36;11.7682;287.6776
2;1;16;88.18;5.1741;129.6801
2;1;17;90.0;-2.6295;0.0000
2;1;18;90.0;-9.0000;0.0000
2;1;19;90.0;-9.0000;0.0000
2;1;20;90.0;-9.0000;0.0000
2;1;21;90.0;-9.0000;0.0000
2;1;22;90.0;-9.0000;0.0000
2;1;23;90.0;-9.0000;0.0000
2;2;0;90.0;-9.0000;0.0000
2;2;1;90.0;-9.0000;0.0000
2;2;2;90.0;-9.0000;0.0000
2;2;3;90.0;-9.0000;0.0000
2;2;4;90.0;-9.0000;0.0000
2;2;5;90.0;-9.0000;0.0000
2;2;6;90.0;-9.0000;0.0000
2;2;7;90.0;-7.1172;0.0000
2;2;8;84.67;1.1994;36.3224
2;2;9;78.17;8.5339;210.2059
2;2;10;73.15;14.4663;351.6352
2;2;11;70.17;18.5588;447.3894
2;2;12;69.53;20.4344;490.5794
2;2;13;71.29;19.8944;478.1950
2;2;14;75.27;16.9983;411.1062
2;2;15;81.1;12.0389;294.0447
2;2;16;88.0;5.4338;135.8561
2;2;17;90.0;-2.3800;0.0000
2;2;18;90.0;-9.0000;0.0000
2;2;19;90.0;-9.0000;0.0000
2;2;20;90.0;-9.0000;0.0000
2;2;21;90.0;-9.0000;0.0000
2;2;22;90.0;-9.0000;0.0000
2;2;23;90.0;-9.0000;0.0000
2;3;0;90.0;-9.0000;0.0000
2;3;1;90.0;-9.0000;0.0000
2;3;2;90.0;-9.0000;0.0000
2;3;3;90.0;-9.0000;0.0000
2;3;4;90.0;-9.0000;0.0000
2;3;5;90.0;-9.0000;0.0000
2;3;6;90.0;-9.0000;0.0000
2;3;7;90.0;-6.9101;0.0000
2;3;8;84.39;1.4195;41.3183
2;3;9;77.91;8.7708;215.8253
2;3;10;72.88;14.7217;357.5580
2;3;11;69.89;18.8310;453.5534
2;3;12;69.24;20.7182;496.9240
2;3;13;71.0;20.1819;484.6504
2;3;14;74.99;17.2817;417.5940
2;3;15;80.82;12.3128;300.4780
2;3;16;87.81;5.6963;142.0966
2;3;17;90.0;-2.1282;0.0000
2;3;18;90.0;-9.0000;0.0000
2;3;19;90.0;-9.0000;0.0000
2;3;20;90.0;-9.0000;0.0000
2;3;21;90.0;-9.0000;0.0000
2;3;22;90.0;-9.0000;0.0000
2;3;23;90.0;-9.0000;0.0000
2;4;0;90.0;-9.0000;0.0000
2;4;1;90.0;-9.0000;0.0000
2;4;2;90.0;-9.0000;0.0000
2;4;3;90.0;-9.0000;0.0000
2;4;4;90.0;-9.0000;0.0000
2;4;5;90.0;-9.0000;0.0000
2;4;6;90.0;-9.0000;0.0000
2;4;7;90.0;-6.6972;0.0000
2;4;8;84.09;1.6455;46.4760
2;4;9;77.66;9.0136;221.5764
2;4;10;72.61;14.9827;363.6008
2;4;11;69.6;19.1087;459.8252
2;4;12;68.94;21.0071;503.3639
2;4;13;70.71;20.4740;491.1884
2;4;14;74.7;17.5689;424.1535
2;4;15;80.55;12.5899;306.9741
2;4;16;87.61;5.9613;148.3981
2;4;17;90.0;-1.8743;0.0000
2;4;18;90.0;-9.0000;0.0000
2;4;19;90.0;-9.0000;0.0000
2;4;20;90.0;-9.0000;0.0000
2;4;21;90.0;-9.0000;0.0000
2;4;22;90.0;-9.0000;0.0000
2;4;23;90.0;-9.0000;0.0000
2;5;0;90.0;-9.0000;0.0000
2;5;1;90.0;-9.0000;0.0000
2;5;2;90.0;-9.0000;0.0000
2;5;3;90.0;-9.0000;0.0000
2;5;4;90.0;-9.0000;0.0000
2;5;5;90.0;-9.0000;0.0000
2;5;6;90.0;-9.0000;0.0000
2;5;7;90.0;-6.4783;0.0000
2;5;8;83.79;1.8772;51.7920
2;5;9;77.39;9.2620;227.4563
2;5;10;72.32;15.2494;369.7603
2;5;11;69.3;19.3917;466.2015
2;5;12;68.64;21.3009;509.8952
2;5;13;70.41;20.7704;497.8057
2;5;14;74.41;17.8599;430.7811
2;5;15;80.27;12.8700;313.5299
2;5;16;87.4;6.2288;154.7573
2;5;17;90.0;-1.6183;0.0000
2;5;18;90.0;-9.0000;0.0000
2;5;19;90.0;-9.0000;0.0000
2;5;20;90.0;-9.0000;0.0000
2;5;21;90.0;-9.0000;0.0000
2;5;22;90.0;-9.0000;0.0000
2;5;23;90.0;-9.0000;0.0000
2;6;0;90.0;-9.0000;0.0000
2;6;1;90.0;-9.0000;0.0000
2;6;2;90.0;-9.0000;0.0000
2;6;3;90.0;-9.0000;0.0000
2;6;4;90.0;-9.0000;0.0000
2;6;5;90.0;-9.0000;0.0000
2;6;6;90.0;-9.0000;0.0000
2;6;7;90.0;-6.2537;0.0000
2;6;8;83.46;2.1146;57.2626
2;6;9;77.12;9.5160;233.4619
2;6;10;72.04;15.5214;376.0336
2;6;11;69.0;19.6800;472.6786
2;6;12;68.33;21.5996;516.5146
2;6;13;70.11;21.0710;504.4987
2;6;14;74.12;18.1544;437.4735
2;6;15;80.0;13.1530;320.1419
2;6;16;87.18;6.4987;161.1709
2;6;17;90.0;-1.3602;0.0000
2;6;18;90.0;-9.0000;0.0000
2;6;19;90.0;-9.0000;0.0000
2;6;20;90.0;-9.0000;0.0000
2;6;21;90.0;-9.0000;0.0000
2;6;22;90.0;-9.0000;0.0000
2;6;23;90.0;-9.0000;0.0000
2;7;0;90.0;-9.0000;0.0000
2;7;1;90.0;-9.0000;0.0000
2;7;2;90.0;-9.0000;0.0000
2;7;3;90.0;-9.0000;0.0000
2;7;4;90.0;-9.0000;0.0000
2;7;5;90.0;-9.0000;0.0000
2;7;6;90.0;-9.0000;0.0000
2;7;7;90.0;-6.0234;0.0000
2;7;8;83.13;2.3576;62.8840
2;7;9;76.85;9.7754;239.5901
2;7;10;71.75;15.7989;382.4170
2;7;11;68.7;19.9734;479.2533
2;7;12;68.03;21.9030;523.2185
2;7;13;69.8;21.3759;511.2638
2;7;14;73.82;18.4524;444.2272
2;7;15;79.71;13.4389;326.8071
2;7;16;86.95;6.7708;167.6358
2;7;17;90.0;-1.1003;0.0000
2;7;18;90.0;-9.0000;0.0000
2;7;19;90.0;-9.0000;0.0000
2;7;20;90.0;-9.0000;0.0000
2;7;21;90.0;-9.0000;0.0000
2;7;22;90.0;-9.0000;0.0000
2;7;23;90.0;-9.0000;0.0000
2;8;0;90.0;-9.0000;0.0000
2;8;1;90.0;-9.0000;0.0000
2;8;2;90.0;-9.0000;0.0000
2;8;3;90.0;-9.0000;0.0000
2;8;4;90.0;-9.0000;0.0000
2;8;5;90.0;-9.0000;0.0000
2;8;6;90.0;-9.0000;0.0000
2;8;7;90.0;-5.7876;0.0000
2;8;8;82.78;2.6060;68.6521
2;8;9;76.57;10.0403;245.8379
2;8;10;71.45;16.0815;388.9072
2;8;11;68.39;20.2718;485.9217
2;8;12;67.71;22.2110;530.0033
2;8;13;69.49;21.6848;518.0974
2;8;14;73.53;18.7538;451.0388
2;8;15;79.43;13.7275;333.5221
2;8;16;86.71;7.0452;174.1487
2;8;17;90.0;-0.8385;0.0000
2;8;18;90.0;-9.0000;0.0000
2;8;19;90.0;-9.0000;0.0000
2;8;20;90.0;-9.0000;0.0000
2;8;21;90.0;-9.0000;0.0000
2;8;22;90.0;-9.0000;0.0000
2;8;23;90.0;-9.0000;0.0000
2;9;0;90.0;-9.0000;0.0000
2;9;1;90.0;-9.0000;0.0000
2;9;2;90.0;-9.0000;0.0000
2;9;3;90.0;-9.0000;0.0000
2;9;4;90.0;-9.0000;0.0000
2;9;5;90.0;-9.0000;0.0000
2;9;6;90.0;-9.0000;0.0000
2;9;7;89.38;-5.5463;0.0000
2;9;8;83.04;2.8598;74.5625
2;9;9;76.28;10.3104;252.2018
2;9;10;71.15;16.3693;395.5009
2;9;11;68.08;20.5751;492.6805
2;9;12;67.4;22.5236;536.8652
2;9;13;69.18;21.9976;524.9960
2;9;14;73.22;19.0585;457.9048
2;9;15;79.14;14.0188;340.2839
2;9;16;86.46;7.3216;180.7063
2;9;17;90.0;-0.5750;0.0000
2;9;18;90.0;-9.0000;0.0000
2;9;19;90.0;-9.0000;0.0000
2;9;20;90.0;-9.0000;0.0000
2;9;21;90.0;-9.0000;0.0000
2;9;22;90.0;-9.0000;0.0000
2;9;23;90.0;-9.0000;0.0000
2;10;0;90.0;-9.0000;0.0000
2;10;1;90.0;-9.0000;0.0000
2;10;2;90.0;-9.0000;0.0000
2;10;3;90.0;-9.0000;0.0000
2;10;4;90.0;-9.0000;0.0000
2;10;5;90.0;-9.0000;0.0000
2;10;6;90.0;-9.0000;0.0000
2;10;7;89.28;-5.2995;0.0000
2;10;8;82.76;3.1189;80.6112
2;10;9;75.99;10.5857;258.6787
2;10;10;70.84;16.6622;402.1944
2;10;11;67.76;20.8831;499.5259
2;10;12;67.07;22.8405;543.8006
2;10;13;68.86;22.3142;531.9560
2;10;14;72.92;19.3663;464.8219
2;10;15;78.86;14.3125;347.0890
2;10;16;86.19;7.6001;187.3058
2;10;17;90.0;-0.3099;3.0884
2;10;18;90.0;-8.9979;0.0000
2;10;19;90.0;-9.0000;0.0000
2;10;20;90.0;-9.0000;0.0000
2;10;21;90.0;-9.0000;0.0000
2;10;22;90.0;-9.0000;0.0000
2;10;23;90.0;-9.0000;0.0000
2;11;0;90.0;-9.0000;0.0000
2;11;1;90.0;-9.0000;0.0000
2;11;2;90.0;-9.0000;0.0000
2;11;3;90.0;-9.0000;0.0000
2;11;4;90.0;-9.0000;0.0000
2;11;5;90.0;-9.0000;0.0000
2;11;6;90.0;-9.0000;0.0000
2;11;7;89.16;-5.0476;0.0000
2;11;8;82.49;3.3831;86.7937
2;11;9;75.7;10.8660;265.2651
2;11;10;70.53;16.9599;408.9842
2;11;11;67.44;21.1959;506.4544
2;11;12;66.74;23.1617;550.8060
2;11;13;68.54;22.6346;538.9737
2;11;14;72.61;19.6771;471.7865
2;11;15;78.56;14.6086;353.9344
2;11;16;85.92;7.8804;193.9438
2;11;17;90.0;-0.0433;8.7677
2;11;18;90.0;-8.7406;0.0000
2;11;19;90.0;-9.0000;0.0000
2;11;20;90.0;-9.0000;0.0000
2;11;21;90.0;-9.0000;0.0000
2;11;22;90.0;-9.0000;0.0000
2;11;23;90.0;-9.0000;0.0000
2;12;0;90.0;-9.0000;0.0000
2;12;1;90.0;-9.0000;0.0000
2;12;2;90.0;-9.0000;0.0000
2;12;3;90.0;-9.0000;0.0000
2;12;4;90.0;-9.0000;0.0000
2;12;5;90.0;-9.0000;0.0000
2;12;6;90.0;-9.0000;0.0000
2;12;7;89.03;-4.7904;0.0000
2;12;8;82.2;3.6524;93.1059
2;12;9;75.4;11.1513;271.9577
2;12;10;70.21;17.2624;415.8668
2;12;11;67.11;21.5132;513.4622
2;12;12;66.42;23.4871;557.8777
2;12;13;68.22;22.9585;546.0458
2;12;14;72.31;19.9908;478.7955
2;12;15;78.27;14.9069;360.8170
2;12;16;85.64;8.1624;200.6174
2;12;17;90.0;0.2249;14.5579
2;12;18;90.0;-8.4819;0.0000
2;12;19;90.0;-9.0000;0.0000
2;12;20;90.0;-9.0000;0.0000
2;12;21;90.0;-9.0000;0.0000
2;12;22;90.0;-9.0000;0.0000
2;12;23;90.0;-9.0000;0.0000
2;13;0;90.0;-9.0000;0.0000
2;13;1;90.0;-9.0000;0.0000
2;13;2;90.0;-9.0000;0.0000
2;13;3;90.0;-9.0000;0.0000
2;13;4;90.0;-9.0000;0.0000
2;13;5;90.0;-9.0000;0.0000
2;13;6;90.0;-9.0000;0.0000
2;13;7;88.89;-4.5282;0.0000
2;13;8;81.92;3.9267;99.5438
2;13;9;75.1;11.4414;278.7530
2;13;10;69.9;17.5697;422.8386
2;13;11;66.78;21.8350;520.5456
2;13;12;66.08;23.8165;565.0119
2;13;13;67.9;23.2859;553.1685
2;13;14;72.0;20.3074;485.8453
2;13;15;77.98;15.2075;367.7336
2;13;16;85.35;8.4462;207.3237
2;13;17;90.0;0.4944;20.4499
2;13;18;90.0;-8.2220;0.0000
2;13;19;90.0;-9.0000;0.0000
2;13;20;90.0;-9.0000;0.0000
2;13;21;90.0;-9.0000;0.0000
2;13;22;90.0;-9.0000;0.0000
2;13;23;90.0;-9.0000;0.0000
2;14;0;90.0;-9.0000;0.0000
2;14;1;90.0;-9.0000;0.0000
2;14;2;90.0;-9.0000;0.0000
2;14;3;90.0;-9.0000;0.0000
2;14;4;90.0;-9.0000;0.0000
2;14;5;90.0;-9.0000;0.0000
2;14;6;90.0;-9.0000;0.0000
2;14;7;88.74;-4.2611;0.0000
2;14;8;81.62;4.2058;106.1037
2;14;9;74.78;11.7362;285.6473
2;14;10;69.57;17.8815;429.8957
2;14;11;66.44;22.1611;527.7010
2;14;12;65.75;24.1498;572.2049
2;14;13;67.56;23.6167;560.3384
2;14;14;71.68;20.6266;492.9325
2;14;15;77.68;15.5101;374.6811
2;14;16;85.05;8.7316;214.0597
2;14;17;90.0;0.7652;26.4350
2;14;18;90.0;-7.9610;0.0000
2;14;19;90.0;-9.0000;0.0000
2;14;20;90.0;-9.0000;0.0000
2;14;21;90.0;-9.0000;0.0000
2;14;22;90.0;-9.0000;0.0000
2;14;23;90.0;-9.0000;0.0000
2;15;0;90.0;-9.0000;0.0000
2;15;1;90.0;-9.0000;0.0000
2;15;2;90.0;-9.0000;0.0000
2;15;3;90.0;-9.0000;0.0000
2;15;4;90.0;-9.0000;0.0000
2;15;5;90.0;-9.0000;0.0000
2;15;6;90.0;-9.0000;0.0000
2;15;7;88.58;-3.9891;0.0000
2;15;8;81.33;4.4895;112.7822
2;15;9;74.47;12.0357;292.6372
2;15;10;69.24;18.1978;437.0347
2;15;11;66.1;22.4915;534.9245
2;15;12;65.41;24.4870;579.4530
2;15;13;67.24;23.9507;567.5518
2;15;14;71.37;20.9484;500.0541
2;15;15;77.39;15.8147;381.6566
2;15;16;84.73;9.0184;220.8224
2;15;17;90.0;1.0372;32.5046
2;15;18;90.0;-7.6988;0.0000
2;15;19;90.0;-9.0000;0.0000
2;15;20;90.0;-9.0000;0.0000
2;15;21;90.0;-9.0000;0.0000
2;15;22;90.0;-9.0000;0.0000
2;15;23;90.0;-9.0000;0.0000
2;16;0;90.0;-9.0000;0.0000
2;16;1;90.0;-9.0000;0.0000
2;16;2;90.0;-9.0000;0.0000
2;16;3;90.0;-9.0000;0.0000
2;16;4;90.0;-9.0000;0.0000
2;16;5;90.0;-9.0000;0.0000
2;16;6;90.0;-9.0000;0.0000
2;16;7;88.41;-3.7123;0.0000
2;16;8;81.03;4.7779;119.5764
2;16;9;74.16;12.3396;299.7191
2;16;10;68.91;18.5184;444.2517
2;16;11;65.76;22.8259;542.2125
2;16;12;65.06;24.8278;586.7528
2;16;13;66.9;24.2878;574.8054
2;16;14;71.05;21.2727;507.2065
2;16;15;77.09;16.1212;388.6569
2;16;16;84.41;9.3067;227.6091
2;16;17;90.0;1.3103;38.6503
2;16;18;90.0;-7.4356;0.0000
2;16;19;90.0;-9.0000;0.0000
2;16;20;90.0;-9.0000;0.0000
2;16;21;90.0;-9.0000;0.0000
2;16;22;90.0;-9.0000;0.0000
2;16;23;90.0;-9.0000;0.0000
2;17;0;90.0;-9.0000;0.0000
2;17;1;90.0;-9.0000;0.0000
2;17;2;90.0;-9.0000;0.0000
2;17;3;90.0;-9.0000;0.0000
2;17;4;90.0;-9.0000;0.0000
2;17;5;90.0;-9.0000;0.0000
2;17;6;90.0;-9.0000;0.0000
2;17;7;88.22;-3.4310;0.0000
2;17;8;80.72;5.0708;126.4936
2;17;9;73.83;12.6479;306.8892
2;17;10;68.57;18.8432;451.5430
2;17;11;65.42;23.1643;549.5611
2;17;12;64.72;25.1722;594.1003
2;17;13;66.56;24.6279;582.0954
2;17;14;70.73;21.5994;514.3866
2;17;15;76.79;16.4294;395.6790
2;17;16;84.08;9.5963;234.4170
2;17;17;90.0;1.5845;44.8642
2;17;18;90.0;-7.1714;0.0000
2;17;19;90.0;-9.0000;0.0000
2;17;20;90.0;-9.0000;0.0000
2;17;21;90.0;-9.0000;0.0000
2;17;22;90.0;-9.0000;0.0000
2;17;23;90.0;-9.0000;0.0000
2;18;0;90.0;-9.0000;0.0000
2;18;1;90.0;-9.0000;0.0000
2;18;2;90.0;-9.0000;0.0000
2;18;3;90.0;-9.0000;0.0000
2;18;4;90.0;-9.0000;0.0000
2;18;5;90.0;-9.0000;0.0000
2;18;6;90.0;-9.0000;0.0000
2;18;7;88.02;-3.1452;0.0000
2;18;8;80.41;5.3681;133.5083
2;18;9;73.5;12.9604;314.1439
2;18;10;68.23;19.1721;458.9049
2;18;11;65.07;23.5066;556.9667
2;18;12;64.37;25.5201;601.4920
2;18;13;66.22;24.9710;589.4185
2;18;14;70.41;21.9283;521.5910
2;18;15;76.49;16.7393;402.7202
2;18;16;83.73;9.8871;241.2433
2;18;17;90.0;1.8597;51.1388
2;18;18;90.0;-6.9063;0.0000
2;18;19;90.0;-9.0000;0.0000
2;18;20;90.0;-9.0000;0.0000
2;18;21;90.0;-9.0000;0.0000
2;18;22;90.0;-9.0000;0.0000
2;18;23;90.0;-9.0000;0.0000
2;19;0;90.0;-9.0000;0.0000
2;19;1;90.0;-9.0000;0.0000
2;19;2;90.0;-9.0000;0.0000
2;19;3;90.0;-9.0000;0.0000
2;19;4;90.0;-9.0000;0.0000
2;19;5;90.0;-9.0000;0.0000
2;19;6;90.0;-9.0000;0.0000
2;19;7;87.81;-2.8550;0.0000
2;19;8;80.1;5.6696;140.6234
2;19;9;73.18;13.2770;321.4795
2;19;10;67.89;19.5050;466.3335
2;19;11;64.71;23.8526;564.4254
2;19;12;64.02;25.8714;608.9242
2;19;13;65.88;25.3168;596.7711
2;19;14;70.08;22.2593;528.8167
2;19;15;76.18;17.0507;409.7774
2;19;16;83.38;10.1790;248.0853
2;19;17;90.0;2.1358;57.4668
2;19;18;90.0;-6.6404;0.0000
2;19;19;90.0;-9.0000;0.0000
2;19;20;90.0;-9.0000;0.0000
2;19;21;90.0;-9.0000;0.0000
2;19;22;90.0;-9.0000;0.0000
2;19;23;90.0;-9.0000;0.0000
2;20;0;90.0;-9.0000;0.0000
2;20;1;90.0;-9.0000;0.0000
2;20;2;90.0;-9.0000;0.0000
2;20;3;90.0;-9.0000;0.0000
2;20;4;90.0;-9.0000;0.0000
2;20;5;90.0;-9.0000;0.0000
2;20;6;90.0;-9.0000;0.0000
2;20;7;87.59;-2.5606;0.0000
2;20;8;79.78;5.9752;147.8347
2;20;9;72.84;13.5977;328.8920
2;20;10;67.54;19.8417;473.8251
2;20;11;64.36;24.2022;571.9336
2;20;12;63.66;26.2259;616.3933
2;20;13;65.54;25.6652;604.1500
2;20;14;69.76;22.5924;536.0604
2;20;15;75.88;17.3636;416.8477
2;20;16;83.02;10.4720;254.9405
2;20;17;90.0;2.4126;63.8416
2;20;18;90.0;-6.3737;0.0000
2;20;19;90.0;-9.0000;0.0000
2;20;20;90.0;-9.0000;0.0000
2;20;21;90.0;-9.0000;0.0000
2;20;22;90.0;-9.0000;0.0000
2;20;23;90.0;-9.0000;0.0000
2;21;0;90.0;-9.0000;0.0000
2;21;1;90.0;-9.0000;0.0000
2;21;2;90.0;-9.0000;0.0000
2;21;3;90.0;-9.0000;0.0000
2;21;4;90.0;-9.0000;0.0000
2;21;5;90.0;-9.0000;0.0000
2;21;6;90.0;-9.0000;0.0000
2;21;7;87.35;-2.2620;0.0000
2;21;8;79.46;6.2848;155.1381
2;21;9;72.51;13.9222;336.3779
2;21;10;67.19;20.1822;481.3758
2;21;11;64.0;24.5554;579.4873
2;21;12;63.3;26.5835;623.8955
2;21;13;65.19;26.0163;611.5515
2;21;14;69.44;22.9273;543.3189
2;21;15;75.57;17.6779;423.9285
2;21;16;82.65;10.7660;261.8062
2;21;17;90.0;2.6903;70.2569
2;21;18;90.0;-6.1062;0.0000
2;21;19;90.0;-9.0000;0.0000
2;21;20;90.0;-9.0000;0.0000
2;21;21;90.0;-9.0000;0.0000
2;21;22;90.0;-9.0000;0.0000
2;21;23;90.0;-9.0000;0.0000
2;22;0;90.0;-9.0000;0.0000
2;22;1;90.0;-9.0000;0.0000
2;22;2;90.0;-9.0000;0.0000
2;22;3;90.0;-9.0000;0.0000
2;22;4;90.0;-9.0000;0.0000
2;22;5;90.0;-9.0000;0.0000
2;22;6;90.0;-9.0000;0.0000
2;22;7;87.09;-1.9595;0.0000
2;22;8;79.14;6.5982;162.5295
2;22;9;72.17;14.2505;343.9333
2;22;10;66.83;20.5263;488.9819
2;22;11;63.63;24.9119;587.0829
2;22;12;62.94;26.9440;631.4274
2;22;13;64.84;26.3697;618.9725
2;22;14;69.1;23.2641;550.5893
2;22;15;75.27;17.9934;431.0169
2;22;16;82.41;11.0608;268.6799
2;22;17;89.85;2.9686;76.7071
2;22;18;90.0;-5.8381;0.0000
2;22;19;90.0;-9.0000;0.0000
2;22;20;90.0;-9.0000;0.0000
2;22;21;90.0;-9.0000;0.0000
2;22;22;90.0;-9.0000;0.0000
2;22;23;90.0;-9.0000;0.0000
2;23;0;90.0;-9.0000;0.0000
2;23;1;90.0;-9.0000;0.0000
2;23;2;90.0;-9.0000;0.0000
2;23;3;90.0;-9.0000;0.0000
2;23;4;90.0;-9.0000;0.0000
2;23;5;90.0;-9.0000;0.0000
2;23;6;90.0;-9.0000;0.0000
2;23;7;86.83;-1.6531;0.0000
2;23;8;78.81;6.9155;170.0048
2;23;9;71.82;14.5824;351.5543
2;23;10;66.48;20.8739;496.6394
2;23;11;63.27;25.2717;594.7166
2;23;12;62.58;27.3075;638.9853
2;23;13;64.5;26.7255;626.4094
2;23;14;68.78;23.6026;557.8684
2;23;15;74.96;18.3101;438.1101
2;23;16;82.53;11.3564;275.5592
2;23;17;89.35;3.2476;83.1868
2;23;18;90.0;-5.5694;0.0000
2;23;19;90.0;-9.0000;0.0000
2;23;20;90.0;-9.0000;0.0000
2;23;21;90.0;-9.0000;0.0000
2;23;22;90.0;-9.0000;0.0000
2;23;23;90.0;-9.0000;0.0000
2;24;0;90.0;-9.0000;0.0000
2;24;1;90.0;-9.0000;0.0000
2;24;2;90.0;-9.0000;0.0000
2;24;3;90.0;-9.0000;0.0000
2;24;4;90.0;-9.0000;0.0000
2;24;5;90.0;-9.0000;0.0000
2;24;6;90.0;-9.0000;0.0000
2;24;7;86.55;-1.3429;0.0000
2;24;8;78.47;7.2363;177.5598
2;24;9;71.48;14.9178;359.2370
2;24;10;66.11;21.2248;504.3447
2;24;11;62.9;25.6346;602.3848
2;24;12;62.21;27.6737;646.5658
2;24;13;64.14;27.0835;633.8591
2;24;14;68.44;23.9427;565.1533
2;24;15;74.65;18.6278;445.2056
2;24;16;82.24;11.6527;282.4416
2;24;17;89.24;3.5270;89.6914
2;24;18;90.0;-5.3002;0.0000
2;24;19;90.0;-9.0000;0.0000
2;24;20;90.0;-9.0000;0.0000
2;24;21;90.0;-9.0000;0.0000
2;24;22;90.0;-9.0000;0.0000
2;24;23;90.0;-9.0000;0.0000
2;25;0;90.0;-9.0000;0.0000
2;25;1;90.0;-9.0000;0.0000
2;25;2;90.0;-9.0000;0.0000
2;25;3;90.0;-9.0000;0.0000
2;25;4;90.0;-9.0000;0.0000
2;25;5;90.0;-9.0000;0.0000
2;25;6;90.0;-9.0000;0.0000
2;25;7;86.25;-1.0291;0.0000
2;25;8;78.14;7.5606;185.1905
2;25;9;71.13;15.2566;366.9777
2;25;10;65.75;21.5790;512.0937
2;25;11;62.53;26.0005;610.0835
2;25;12;61.84;28.0426;654.1651
2;25;13;63.79;27.4436;641.3182
2;25;14;68.11;24.2843;572.4411
2;25;15;74.35;18.9465;452.3006
2;25;16;81.95;11.9497;289.3249
2;25;17;89.11;3.8070;96.2169
2;25;18;90.0;-5.0305;0.0000
2;25;19;90.0;-9.0000;0.0000
2;25;20;90.0;-9.0000;0.0000
2;25;21;90.0;-9.0000;0.0000
2;25;22;90.0;-9.0000;0.0000
2;25;23;90.0;-9.0000;0.0000
2;26;0;90.0;-9.0000;0.0000
2;26;1;90.0;-9.0000;0.0000
2;26;2;90.0;-9.0000;0.0000
2;26;3;90.0;-9.0000;0.0000
2;26;4;90.0;-9.0000;0.0000
2;26;5;90.0;-9.0000;0.0000
2;26;6;90.0;-9.0000;0.0000
2;26;7;85.94;-0.7119;0.0000
2;26;8;77.8;7.8883;192.8926
2;26;9;70.77;15.5986;374.7724
